,Name,Title,Typename,XYZ URL,Max Z
1592,trench101465392,"Belgium/France, WW1 Trench maps - (1:20K) 76.NW, 22 April 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101465392/{z}/{x}/{y}.png,17
1593,trench101465395,"Belgium/France, WW1 Trench maps - (1:20K) 76.NE, 20 April 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101465395/{z}/{x}/{y}.png,17
1594,trench101465398,"Belgium/France, WW1 Trench maps - (1:20K) 76.SE, 20 April 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101465398/{z}/{x}/{y}.png,17
1595,trench101723235,"Belgium/France, WW1 Trench maps - (1:20K) First Army Front. Map C, 1917",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101723235/{z}/{x}/{y}.png,17
1596,trench101723238,"Belgium/France, WW1 Trench maps - (1:20K) First Army Front. Map E, 1917",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101723238/{z}/{x}/{y}.png,17
1597,trench101723833,"Belgium/France, WW1 Trench maps - (1:20K) Hendecourt, 25 Sept 1917",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101723833/{z}/{x}/{y}.png,17
1598,trench101723202,"Belgium/France, WW1 Trench maps - (1:20K) Maurepas, ca. 1916",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101723202/{z}/{x}/{y}.png,17
1599,trench101724065,"Belgium/France, WW1 Trench maps - (1:20K) Merris, 15 June 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101724065/{z}/{x}/{y}.png,17
1600,trench101724042,"Belgium/France, WW1 Trench maps - (1:20K) Moeuvres, 14 December 1917",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101724042/{z}/{x}/{y}.png,17
1601,trench101724045,"Belgium/France, WW1 Trench maps - (1:20K) Moeuvres, 3 January 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101724045/{z}/{x}/{y}.png,17
1602,trench101724024,"Belgium/France, WW1 Trench maps - (1:20K) Niergnies, 24 November 1917",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101724024/{z}/{x}/{y}.png,17
1603,trench101724039,"Belgium/France, WW1 Trench maps - (1:20K) Sauchy-Cauchy, 19 Nov 1917",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101724039/{z}/{x}/{y}.png,17
1604,trench101723830,"Belgium/France, WW1 Trench maps - (1:20K) Vieille Chapelle, 18 June 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101723830/{z}/{x}/{y}.png,17
1605,trench101723165,"Belgium/France, WW1 Trench maps - (1:40K) Map of the Somme, Dec 1916",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/trench/101723165/{z}/{x}/{y}.png,17
1606,cyprus_kitchener,"Cyprus - Kitchener, 1882",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/cyprus/{z}/{x}/{y}.png,16
1607,india_half_first_1,"India - Survey of India, Half-inch, 1st ed.",,https://mapseries-tilesets.s3.amazonaws.com/india/half1/{z}/{x}/{y}.png,14
1608,india_half_first_2,"India - Survey of India, Half-inch, 1st ed.",,https://mapseries-tilesets.s3.amazonaws.com/india/half1_new/{z}/{x}/{y}.png,14
1609,india_half,"India - Survey of India, Half-inch",,https://geo.nls.uk/mapdata2/india-half/{z}/{x}/{y}.png,14
1610,india_half_second_ed1,"India - Survey of India, Half-inch, 2nd ed.",,https://mapseries-tilesets.s3.amazonaws.com/india/half2/{z}/{x}/{y}.png,14
1611,india_half_second_ed2,"India - Survey of India, Half-inch, 2nd ed.",,https://mapseries-tilesets.s3.amazonaws.com/india/half2_new/{z}/{x}/{y}.png,14
1612,india_one_first_ed1,"India - Survey of India, One-inch, 1st ed.",,https://mapseries-tilesets.s3.amazonaws.com/india/one1/{z}/{x}/{y}.png,16
1613,india_one_first_ed2,"India - Survey of India, One-inch, 1st ed.",,https://mapseries-tilesets.s3.amazonaws.com/india/one1_new/{z}/{x}/{y}.png,16
1614,india_one_second_ed1,"India - Survey of India, One-inch, 2nd-5th eds.",,https://mapseries-tilesets.s3.amazonaws.com/india/one2/{z}/{x}/{y}.png,16
1615,india_one_second_ed2,"India - Survey of India, One-inch, 2nd-5th eds.",,https://mapseries-tilesets.s3.amazonaws.com/india/one2_new/{z}/{x}/{y}.png,16
1616,jamaica,"Jamaica - James Robertson, 1804",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/jamaica/{z}/{x}/{-y}.png,15
1617,hongkongcollinson,"Hong Kong - Thomas Collinson, 1846",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/hongkong/107116239/{z}/{x}/{y}.png,17
1618,tsa_layer_00,layer_00,,https://mapseries-tilesets.s3.amazonaws.com/tsa/layer_00/{z}/{x}/{y}.png,4
1619,tsa_layer_01,layer_01,,https://mapseries-tilesets.s3.amazonaws.com/tsa/layer_01/{z}/{x}/{y}.png,12
1620,tsa_layer_02,layer_02,,https://mapseries-tilesets.s3.amazonaws.com/tsa/layer_02/{z}/{x}/{y}.png,8
1621,tsa_layer_03,layer_03,,https://mapseries-tilesets.s3.amazonaws.com/tsa/layer_03/{z}/{x}/{y}.png,12
1622,tsa_layer_04,layer_04,,https://mapseries-tilesets.s3.amazonaws.com/tsa/layer_04/{z}/{x}/{y}.png,12
1623,tsa_layer_05,layer_05,,https://mapseries-tilesets.s3.amazonaws.com/tsa/layer_05/{z}/{x}/{y}.png,12
1624,world_arrowsmith,"World - Arrowsmith, 1790",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/100611144/{z}/{x}/{y}.png,12
1625,world_bartholomew,"World - Bartholomew, 1881",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bartholomew-world/{z}/{x}/{y}.png,12
1626,trench_maps,,nls:WFS,https://geoserver.nls.uk/geoserver/gwc/service/gmaps?layers=nls:TM_Combined_sorted_27700_explore_graphic&zoom={z}&x={x}&y={y}&format=image/png,20
1627,R_LIDAR_Sherwood_DTM,"ESRI / OSM / LiDAR -  (LiDAR DTM 16cm, Sherwood Forest)",,https://mapseries-tilesets.s3.amazonaws.com/lidar/sherwood/dtm/{z}/{x}/{y}.png,19
1628,R_LIDAR_Sherwood_DSM,"ESRI / OSM / LiDAR -  (LiDAR DSM 16cm, Sherwood Forest)",,https://mapseries-tilesets.s3.amazonaws.com/lidar/sherwood/dsm/{z}/{x}/{y}.png,19
1629,R_LIDAR_Wales_1m,ESRI / OSM / LiDAR -  Wales LiDAR DSM 1m (2022),,https://datamapwales.azureedge.net/imagery/lidar/dsm1m/{z}/{x}/{y}.png,15
1630,R_LIDAR_Wales_2m,LIDAR_Wales_DTM_2m,,https://datamapwales.azureedge.net/imagery/lidar/dtm2m/{z}/{x}/{y}.png,17
1631,R_LIDAR_Wales_DTM_1m, LIDAR_Wales_DTM_1m,,https://datamapwales.azureedge.net/imagery/lidar/dtm1m/{z}/{x}/{y}.png,17
1632,R_LIDAR_Wales_DTM_1m_RVT,LIDAR_Wales_2m_RVT,,https://mapseries-tilesets.s3.amazonaws.com/lidar/wales/{z}/{x}/{y}.png,18
1633,R_LIDAR_PhaseIDSM_DTM_1m,"ESRI / OSM / LiDAR -  (LiDAR DTM 1m, Scotland, Ph 1)",,https://mapseries-tilesets.s3.amazonaws.com/lidar/rgb/phase1/{z}/{x}/{y}.png,16
1634,R_LIDAR_PhaseIIDSM_DTM_1m,"ESRI / OSM / LiDAR -  (LiDAR DTM 1m, Scotland, Ph 2)",,https://mapseries-tilesets.s3.amazonaws.com/lidar/rgb/phase2/{z}/{x}/{y}.png,16
1635,R_LIDAR_PhaseIIIDSM_DTM_1m,"ESRI / OSM / LiDAR -  (LiDAR DTM 50cm, Scotland, Ph 3)",,https://mapseries-tilesets.s3.amazonaws.com/lidar/rgb/phase3/{z}/{x}/{y}.png,17
1636,R_LIDAR_PhaseIVDSM_DTM_1m,"ESRI / OSM / LiDAR -  (LiDAR DTM 50cm, Scotland, Ph 4)",,https://mapseries-tilesets.s3.amazonaws.com/lidar/rgb/phase4/{z}/{x}/{y}.png,17
1637,R_LIDAR_PhaseVDSM_DTM_1m,"ESRI / OSM / LiDAR -  (LiDAR DTM 50cm, Scotland, Ph 5)",,https://mapseries-tilesets.s3.amazonaws.com/lidar/rgb/phase5/{z}/{x}/{y}.png,17
1638,R_LIDAR_PhaseVIDSM_DTM_1m,"ESRI / OSM / LiDAR  -  (LiDAR DTM 50cm, Scotland, Ph 6)",,https://mapseries-tilesets.s3.amazonaws.com/lidar/rgb/phase6/{z}/{x}/{y}.png,17
1639,R_LIDAR_Hebrides_DTM_1m,"ESRI / OSM / LiDAR -  (LiDAR DTM 50cm, Hebrides)",,https://mapseries-tilesets.s3.amazonaws.com/lidar/rgb/hebrides/{z}/{x}/{y}.png,17
1640,R_LIDAR_England_DTM_RVT,LIDAR_England_1m_RVT1,,https://mapseries-tilesets.s3.amazonaws.com/lidar/england/{z}/{x}/{y}.png,18
1641,R_LIDAR_Wales__DTM_2m,LIDAR_Wales_DTM_2m,,https://datamapwales.azureedge.net/imagery/lidar/dtmm/{z}/{x}/{y}.png,17
1642,R_LIDAR_Comp_DTM_2m,ESRI / OSM / LiDAR - LiDAR DTM 2m,,https://datamapwales.azureedge.net/imagery/lidar/dtm2m/{z}/{x}/{y}.png,15
1643,R_london_gsgs4157,"England, London - GSGS 2157 1:12,500, 1941",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/london-12500/os/london-12500/{z}/{x}/{y}.png,16
1644,R_county_chester_1794,"England, County Maps - Cheshire, 1794",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/county/chester_1794/{z}/{x}/{y}.png,13
1645,R_county_cumberland_1823,"England, County Maps - Cumberland, 1823",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/county/cumberland_1823/{z}/{x}/{y}.png,14
1646,R_county_durham_1819,"England, County Maps - Durham, 1823",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/county/durham_1823/{z}/{x}/{y}.png,14
1647,R_county_lancashire_1828,"England, County Maps - Lancashire, 1830",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/county/lancashire_1828/{z}/{x}/{y}.png,14
1648,R_county_lincolnshire_1828,"England, County Maps - Lincolnshire, 1828",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/county/lincolnshire_1828/{z}/{x}/{y}.png,14
1649,R_county_westmorland_1823,"England, County Maps - Westmorland, 1823",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/county/westmorland_1823/{z}/{x}/{y}.png,14
1650,R_county_yorkshire_1828,"England, County Maps - Yorkshire, 1828",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/county/yorkshire_1827/{z}/{x}/{y}.png,14
1651,R_oneinchseventhengwal,"England and Wales - OS One Inch 7th series, 1955-61",nls:catalog_one_inch_7th_series,,
1652,R_oneinchseventhscot,"Scotland - OS One Inch 7th series, 1955-61",nls:catalog_one_inch_7th_series,,
1653,R_oneinchengwal,"England and Wales - OS One Inch 7th series, 1955-61",nls:catalog_one_inch_7th_series,,
1654,R_oneinchirelandsecondoutline,"Ireland - OS One Inch (Outline), 1898-1902",nls:OS_Scotland_one-inch_1st_col_WFS,https://mapseries-tilesets.s3.amazonaws.com/os/ireland_1inch_2nd_outline/{z}/{x}/{y}.png,15
1655,R_oneinch2nd_tileset,"Great Britain / Ireland - OS One Inch, 1885-1900 - Outline",nls:OS_One_Inch_GB_WFS,https://mapseries-tilesets.s3.amazonaws.com/1inch_2nd_ed/{z}/{x}/{y}.png,16
1656,R_oneinch2ndscot,"Scotland - OS One Inch, 1885-1900 - Outline",nls:OS_One_Inch_GB_WFS,https://mapseries-tilesets.s3.amazonaws.com/1inch_2nd_ed/{z}/{x}/{y}.png,16
1657,R_one_inch_2nd_hills_scot,"Scotland - OS One-Inch, 1885-1903 - Hills",nls:OS_One_Inch_GB_Hills_WFS,,16
1658,R_sixinch_101605718,"Wales - OS Six Inch, 1888-1913 - 101605718",,,16
1659,R_sixinch_75804141,"Wales - OS Six Inch, 1888-1913 - 75804141",,,16
1660,R_sixinch_101575780,"Wales - OS Six Inch, 1888-1913 - 101575780",,,16
1661,R_sixinch_insets,"OS Six Inch, 1888-1913 - Shiant, Sula Skeir, etc.",,,16
1662,R_sixinch2scot_api_layer,"Scotland - OS Six Inch, 1888-1913",nls:Six_Inch_GB_WFS,https://mapseries-tilesets.s3.amazonaws.com/os/6inchsecond/{z}/{x}/{y}.png,16
1663,R_sixinch2scot_76411765,"Scotland - OS Six Inch, 1888-1913 - Shetland corrections",,,16
1664,R_sixinch2scot_loch_resort,"Scotland - OS Six Inch, 1888-1913 - Shetland corrections",,,16
1665,R_sixinch2scot_shiant,"Scotland - OS Six Inch, 1888-1913 - Shiant correction",,,16
1666,R_sixinch2scot_arran_sw,"Scotland - OS Six Inch, 1888-1913 - Arran SW correction",,,17
1667,R_sixinch2scot_stroma,"Scotland - OS Six Inch, 1888-1913 - Stroma correction",,,17
1668,R_oneinchseventh,"Great Britain / Ireland - OS One Inch 7th series, 1955-61",nls:catalog_one_inch_7th_series,,17
1669,R_bartholomew_half_1919,"England and Wales - Bartholomew half-inch, 1919-26",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bartholomew_england_wales_1920s/{z}/{x}/{y}.png,15
1670,R_bartgreatbritain,"Great Britain / Ireland - Bartholomew Half Inch, 1897-1907",nls:bart_half_combined_1900s_WFS,https://mapseries-tilesets.s3.amazonaws.com/bartholomew_great_britain/{z}/{x}/{y}.png,15
1671,R_bartgreatbritain1940s,"Great Britain / Ireland - Bartholomew Half Inch, 1940-1947",nls:bart_half_combined_1940s_WFS,https://mapseries-tilesets.s3.amazonaws.com/bartholomew/great_britain_1940s/{z}/{x}/{y}.png,14
1672,R_bartsurveyatlas,"Scotland - Bartholomew Survey Atlas, 1912",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bartholomew_survey_atlas/{z}/{x}/{-y}.png,15
1673,R_barthalfinch,"Scotland - Bartholomew Half-Inch, 1926-1935",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bartholomew/half/{z}/{x}/{-y}.png,15
1674,R_twentyfivethousand,"Great Britain / Ireland - OS 1:25,000, 1937-61",nls:OS_1_25K_Provisional_WFS,,16
1675,R_twentyfivethousandoutline,"Great Britain / Ireland - OS 1:25,000 (Outline), 1945-65",nls:OS_1_25K_Outline_WFS,https://mapseries-tilesets.s3.amazonaws.com/os/25000_outline/{z}/{x}/{y}.png,16
1676,R_twentyfivethousandscot,"Scotland - OS 1:25,000, 1937-61",nls:OS_1_25K_Provisional_WFS,,16
1677,R_gsgs3906,"Scotland - GSGS 3906, 1941",nls:GSGS_3906_WFS,https://mapseries-tilesets.s3.amazonaws.com/gsgs3906/{z}/{x}/{y}.png,16
1678,R_twentyfivethousandengwal,"England and Wales - OS 1:25,000, 1937-61",nls:OS_1_25K_Provisional_WFS,,16
1679,R_airphotosScotland,"Great Britain / Ireland - OS Air Photos, 1:10,560 1944-1950",nls:catalog_air_photos_10560_WFS,https://mapseries-tilesets.s3.amazonaws.com/air-photo/{z}/{x}/{y}.png,17
1680,R_airphotosEngland,"Great Britain / Ireland - OS Air Photos, 1:10,560 1944-1950",nls:catalog_air_photos_10560_WFS,https://mapseries-tilesets.s3.amazonaws.com/air-photos-10560/{z}/{x}/{y}.png,
1681,R_airphotos1250layer,"Great Britain / Ireland - OS 1:1,250 Air Photos, 1944-1950 - tileset",nls:catalog_air_photos_1250_WFS,https://mapseries-tilesets.s3.amazonaws.com/air-photos-1250/{z}/{x}/{y}.png,20
1682,R_airphotos1250layer_238225828,"Great Britain / Ireland - OS 1:1,250 Air Photos, 1944-1950 - correction",nls:catalog_air_photos_1250_WFS,https://mapseries-tilesets.s3.amazonaws.com/air-photos-1250-238225828/{z}/{x}/{y}.png,20
1683,R_airphotos1250layer_238223269,"Great Britain / Ireland - OS 1:1,250 Air Photos, 1944-1950 - correction",nls:catalog_air_photos_1250_WFS,https://mapseries-tilesets.s3.amazonaws.com/air-photos-1250-238223269/{z}/{x}/{y}.png,20
1684,R_airphotos1250layer_238418479,"Great Britain / Ireland - OS 1:1,250 Air Photos, 1944-1950 - correction",nls:catalog_air_photos_1250_WFS,https://mapseries-tilesets.s3.amazonaws.com/air-photos-1250-238418479/{z}/{x}/{y}.png,20
1685,R_nls,"Great Britain / Ireland - OS 1:1m to 1:63K, 1920s-1940s",nls:one-inch-api,https://mapseries-tilesets.s3.amazonaws.com/api/nls/{z}/{x}/{y}.jpg,14
1686,R_admin,"Great Britain / Ireland - OS 10 mile, Admin Areas, 1956",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/admin/{z}/{x}/{y}.png,12
1687,R_coal_iron,"Great Britain / Ireland - OS 10 mile, Coal & Iron, 1945",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/coal_iron/{z}/{x}/{y}.png,12
1688,R_farming,"Great Britain / Ireland - OS 10 mile, Farming, 1944",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/farming/{z}/{x}/{y}.png,12
1689,R_general,"Great Britain / Ireland - OS 10 mile, General, 1955",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/general/{z}/{x}/{y}.png,12
1690,R_geological,"Great Britain / Ireland - OS 10 mile, Geological, 1955",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/geological/{z}/{x}/{y}.png,12
1691,R_iron_steel,"Great Britain / Ireland - OS 10 mile, Iron and Steel, 1945",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/iron_steel/{z}/{x}/{y}.png,12
1692,R_land_classification,"Great Britain / Ireland - OS 10 mile, Land Classification, 1945",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/land_classification/{z}/{x}/{y}.png,12
1693,R_land_utilisation,"Great Britain / Ireland - OS 10 mile, Land Utilisation, 1944",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/land_utilisation/{z}/{x}/{y}.png,12
1694,R_limestone,"Great Britain / Ireland - OS 10 mile, Limestone, 1955",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/limestone/{z}/{x}/{y}.png,12
1695,R_local_access,"Great Britain / Ireland - OS 10 mile, Local Accessibility, 1942",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/local_access/{z}/{x}/{-y}.png,12
1696,R_physical,"Great Britain / Ireland - OS 10 mile, Physical, 1957",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/physical/{z}/{x}/{y}.png,12
1697,R_population_change_1921,"Great Britain / Ireland - OS 10 mile, Population Change, 1921",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/population_change_1921/{z}/{x}/{y}.png,12
1698,R_population_change_1931,"Great Britain / Ireland - OS 10 mile, Population Change, 1931",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/population_change_1931/{z}/{x}/{y}.png,12
1699,R_population_change_1939,"Great Britain / Ireland - OS 10 mile, Population Change, 1939",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/population_change_1939/{z}/{x}/{y}.png,12
1700,R_population_density_1931,"Great Britain / Ireland - OS 10 mile, Population Density, 1931",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/population_density_1931/{z}/{x}/{y}.png,12
1701,R_population_density_1951,"Great Britain / Ireland - OS 10 mile, Population Density, 1951",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/population_density_1951/{z}/{x}/{y}.png,12
1702,R_railways,"Great Britain / Ireland - OS 10 mile, Railways, 1946",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/railway/{z}/{x}/{y}.png,12
1703,R_rainfall,"Great Britain / Ireland - OS 10 mile, Rainfall, 1881-1915",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/rainfall/{z}/{x}/{y}.png,12
1704,R_roads_46,"Great Britain / Ireland - OS 10 mile, Roads, 1946",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/roads_46/{z}/{x}/{y}.png,12
1705,R_roads_56,"Great Britain / Ireland - OS 10 mile, Roads, 1956",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/roads_56/{z}/{x}/{y}.png,12
1706,R_veg_north,"Great Britain / Ireland - OS 10 mile, Vegetation - North, 1953",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/vegetation_north/{z}/{x}/{-y}.png,12
1707,R_veg_south,"Great Britain / Ireland - OS 10 mile, Vegetation - South, 1945",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ten_mile/vegetation_south/{z}/{x}/{-y}.png,12
1708,R_ostwentyfiveinchparishabercorn,abercorn,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/abercorn/{z}/{x}/{y}.png,
1709,R_ostwentyfiveinchparishbathgate,bathgate,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/bathgate/{z}/{x}/{y}.png,
1710,R_ostwentyfiveinchparishboness,boness,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/boness/{z}/{x}/{y}.png,
1711,R_ostwentyfiveinchparishcarriden,carriden,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/carriden/{z}/{x}/{y}.png,
1712,R_ostwentyfiveinchparishdalmeny,dalmeny,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/dalmeny/{z}/{x}/{y}.png,
1713,R_ostwentyfiveinchparishkirkliston,kirkliston,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/kirkliston/{z}/{x}/{y}.png,
1714,R_ostwentyfiveinchparishlinlithgow,linlithgow,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/linlithgow/{z}/{x}/{y}.png,
1715,R_ostwentyfiveinchparishlivingston,livingston,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/livingston/{z}/{x}/{y}.png,
1716,R_ostwentyfiveinchparishtorphichen,torphichen,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/torphichen/{z}/{x}/{y}.png,
1717,R_ostwentyfiveinchparishuphall,uphall,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/uphall/{z}/{x}/{y}.png,
1718,R_ostwentyfiveinchparishwhitburn,whitburn,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/whitburn/{z}/{x}/{y}.png,
1719,R_ostwentyfiveinchparishavondale,avondale,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/avondale/{z}/{x}/{y}.png,
1720,R_ostwentyfiveinchparishbarony,barony,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/barony/{z}/{x}/{y}.png,
1721,R_ostwentyfiveinchparishbiggar,biggar,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/biggar/{z}/{x}/{y}.png,
1722,R_ostwentyfiveinchparishblantyre,blantyre,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/blantyre/{z}/{x}/{y}.png,
1723,R_ostwentyfiveinchparishbothwell,bothwell,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/bothwell/{z}/{x}/{y}.png,
1724,R_ostwentyfiveinchparishcalton,calton,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/calton/{z}/{x}/{y}.png,
1725,R_ostwentyfiveinchparishcadder,cadder,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/cadder/{z}/{x}/{y}.png,
1726,R_ostwentyfiveinchparishcambuslang,cambuslang,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/cambuslang/{z}/{x}/{y}.png,
1727,R_ostwentyfiveinchparishcambusnethan,cambusnethan,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/cambusnethan/{z}/{x}/{y}.png,
1728,R_ostwentyfiveinchparishcarluke,carluke,,https://mapseries-tilesets.s3.amazonaws.com/25_inch/parishes/carluke/{z}/{x}/{y}.png,
